Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Spring,4,2016-04-19,2016-04-19 13:10:00,=,0.08,=,0.19,=,0.04
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Spring,4,2016-04-19,2016-04-19 12:00:00,< (estimated),0.01,=,0.06,=,0.02
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Spring,4,2016-04-19,2016-04-19 09:30:00,=,0.31,=,0.112,=,0.044
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Spring,4,2016-04-20,2016-04-20 10:30:00,< (estimated),0.01,=,0.06,=,0.01
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Spring,4,2016-04-26,2016-04-26 08:15:00,=,0.05,=,0.177,=,0.204
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Spring,4,2016-04-26,2016-04-26 10:15:00,=,0.12,=,0.158,=,0.071
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,2016,Spring,4,2016-04-27,2016-04-27 12:38:00,=,0.038939459999999995,=,0.23097542999999998,=,0.04708048
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2016,Spring,4,2016-04-27,2016-04-27 11:51:00,=,0.03193596,=,0.29806896000000005,=,0.05544346000000001
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,2016,Spring,4,2016-04-27,2016-04-27 13:11:00,=,0.12802398,=,0.17998995,=,0.044292820000000004
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Spring,5,2016-05-06,2016-05-06 13:00:00,=,0.12,=,0.099,=,0.051
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Spring,5,2016-05-06,2016-05-06 15:00:00,=,0.15,=,0.192,=,0.111
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Spring,5,2016-05-06,2016-05-06 12:00:00,=,0.1,=,0.262,=,0.041
USGS_CAWSC,382006121401601,38.335006714,-121.671112061,North,Liberty Island,2016,Spring,5,2016-05-06,2016-05-06 14:00:00,=,0.02,=,0.119,=,0.213
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Spring,5,2016-05-10,2016-05-10 08:00:00,=,0.5,=,0.1,=,0.08
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Spring,5,2016-05-10,2016-05-10 08:15:00,=,0.24,=,0.237,=,0.055
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Spring,5,2016-05-10,2016-05-10 10:30:00,=,0.14,=,0.288,=,0.047
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,2016,Spring,5,2016-05-11,2016-05-11 08:30:00,<,0.01,=,0.05,=,0.02
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Spring,5,2016-05-11,2016-05-11 09:25:00,<,0.01,<,0.01,=,0.02
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Spring,5,2016-05-12,2016-05-12 07:55:00,<,0.01,=,0.17,=,0.03
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Spring,5,2016-05-12,2016-05-12 08:55:00,=,0.02,=,0.15,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Spring,5,2016-05-12,2016-05-12 10:15:00,=,0.07,=,0.75,=,0.12
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Spring,5,2016-05-12,2016-05-12 11:15:00,=,0.02,=,0.11,=,0.02
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Spring,5,2016-05-12,2016-05-12 08:45:00,=,0.34,=,0.137,=,0.056
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Spring,5,2016-05-13,2016-05-13 09:55:00,=,0.01,=,0.17,=,0.04
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Spring,5,2016-05-13,2016-05-13 08:15:00,=,0.08,=,0.22,=,0.05
EMP,EZ2,38.0625,-121.8205,Confluence,Lower Sacramento River,2016,Spring,5,2016-05-13,2016-05-13 09:30:00,=,0.02,=,0.15,=,0.04
EMP,EZ6,38.0463,-121.9183,Confluence,Confluence,2016,Spring,5,2016-05-13,2016-05-13 08:45:00,=,0.04,=,0.23,=,0.06
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Spring,5,2016-05-16,2016-05-16 10:15:00,=,0.09,=,0.21,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Spring,5,2016-05-17,2016-05-17 12:05:00,=,0.12,=,0.21,=,0.05
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,2016,Spring,5,2016-05-18,2016-05-18 12:55:00,=,0.029974980000000002,=,0.126063,=,0.04274412
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2016,Spring,5,2016-05-18,2016-05-18 12:13:00,=,0.0910455,=,0.22607298,=,0.07371812
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,2016,Spring,5,2016-05-18,2016-05-18 13:22:00,=,0.0210105,=,0.14805399,=,0.0371688
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Spring,5,2016-05-20,2016-05-20 09:00:00,=,0.2,=,0.179,=,0.078
USGS_CAWSC,11455335,38.256111145,-121.666664124,North,Lower Sacramento River Ship Channel,2016,Spring,5,2016-05-20,2016-05-20 10:20:00,=,0.08,=,0.124,=,0.069
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Spring,5,2016-05-20,2016-05-20 11:40:00,=,0.17,=,0.137,=,0.076
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Spring,5,2016-05-20,2016-05-20 12:50:00,=,0.17,=,0.231,=,0.063
USGS_CAWSC,11455143,38.335411072,-121.658187866,North,Liberty Island,2016,Spring,5,2016-05-24,2016-05-24 13:00:00,< (estimated),0.01,< (estimated),0.04,=,0.162
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Spring,5,2016-05-24,2016-05-24 12:00:00,=,0.03,=,0.092,=,0.151
USGS_CAWSC,11455166,38.290416718,-121.665969849,North,Liberty Island,2016,Spring,5,2016-05-24,2016-05-24 08:15:00,< (estimated),0.01,=,0.119,=,0.099
USGS_CAWSC,11455167,38.2903862,-121.662223816,North,Liberty Island,2016,Spring,5,2016-05-24,2016-05-24 15:30:00,=,0.02,=,0.103,=,0.121
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Spring,5,2016-05-24,2016-05-24 10:00:00,=,0.2,=,0.206,=,0.073
USGS_CAWSC,11455142,38.341667175,-121.643890381,North,Lower Sacramento River Ship Channel,2016,Spring,5,2016-05-25,2016-05-25 08:30:00,=,0.04,=,0.161,=,0.082
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Spring,5,2016-05-25,2016-05-25 16:00:00,=,0.12,=,0.178,=,0.081
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Spring,5,2016-05-25,2016-05-25 14:25:00,=,0.12,=,0.18,=,0.082
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Spring,5,2016-05-25,2016-05-25 13:10:00,=,0.24,=,0.192,=,0.058
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Spring,5,2016-05-26,2016-05-26 10:30:00,< (estimated),0.01,< (estimated),0.04,=,0.01
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Summer,6,2016-06-08,2016-06-08 07:45:00,=,0.68,=,0.07,=,0.07
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,6,2016-06-08,2016-06-08 07:30:00,=,0.2,=,0.287,=,0.068
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Summer,6,2016-06-08,2016-06-08 10:00:00,=,0.07,=,0.067,=,0.061
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Summer,6,2016-06-09,2016-06-09 06:25:00,=,0.05,=,0.29,=,0.07
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,2016,Summer,6,2016-06-09,2016-06-09 07:30:00,=,0.05,=,0.25,=,0.06
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Summer,6,2016-06-09,2016-06-09 08:30:00,=,0.04,=,0.15,=,0.05
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,6,2016-06-09,2016-06-09 10:00:00,=,0.01,=,0.04,=,0.03
USGS_CAWSC,11455142,38.341667175,-121.643890381,North,Lower Sacramento River Ship Channel,2016,Summer,6,2016-06-09,2016-06-09 08:00:00,=,0.05,=,0.276,=,0.091
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,6,2016-06-09,2016-06-09 15:55:00,=,0.08,=,0.24,=,0.079
USGS_CAWSC,11455335,38.256111145,-121.666664124,North,Lower Sacramento River Ship Channel,2016,Summer,6,2016-06-09,2016-06-09 15:20:00,=,0.05,=,0.293,=,0.086
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,6,2016-06-09,2016-06-09 14:20:00,=,0.17,=,0.227,=,0.072
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Summer,6,2016-06-09,2016-06-09 13:00:00,=,0.16,=,0.298,=,0.068
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Summer,6,2016-06-10,2016-06-10 05:40:00,=,0.07,=,0.27,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Summer,6,2016-06-10,2016-06-10 06:30:00,=,0.1,=,0.25,=,0.06
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Summer,6,2016-06-10,2016-06-10 07:50:00,=,0.03,=,0.12,=,0.12
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Summer,6,2016-06-10,2016-06-10 09:00:00,=,0.07,=,0.69,=,0.18
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Summer,6,2016-06-13,2016-06-13 12:35:00,=,0.11,=,0.3,=,0.06
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Summer,6,2016-06-13,2016-06-13 11:20:00,=,0.06,=,0.26,=,0.06
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Summer,6,2016-06-13,2016-06-13 09:25:00,=,0.07,=,0.28,=,0.07
EMP,EZ2,38.0642,-121.7923,Confluence,Lower Sacramento River,2016,Summer,6,2016-06-13,2016-06-13 12:00:00,=,0.06,=,0.33,=,0.06
EMP,EZ6,38.0594,-121.8672,Confluence,Confluence,2016,Summer,6,2016-06-13,2016-06-13 10:50:00,=,0.07,=,0.32,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Summer,6,2016-06-14,2016-06-14 10:20:00,=,0.07,=,0.23,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Summer,6,2016-06-15,2016-06-15 10:45:00,=,0.1,=,0.19,=,0.04
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,6,2016-06-16,2016-06-16 10:30:00,< (estimated),0.01,< (estimated),0.04,=,0.088
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,6,2016-06-16,2016-06-16 08:15:00,< (estimated),0.01,=,0.148,=,0.057
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,6,2016-06-21,2016-06-21 10:15:00,=,0.01,< (estimated),0.04,=,0.02
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,6,2016-06-21,2016-06-21 08:00:00,=,0.28,=,0.06,=,0.048
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,6,2016-06-22,2016-06-22 08:00:00,=,0.01,=,0.06,=,0.02
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,6,2016-06-28,2016-06-28 10:15:00,=,0.13,=,0.15,=,0.053
USGS_CAWSC,11455335,38.256111145,-121.666664124,North,Lower Sacramento River Ship Channel,2016,Summer,6,2016-06-28,2016-06-28 09:35:00,=,0.06,=,0.132,=,0.053
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,6,2016-06-28,2016-06-28 08:40:00,=,0.16,=,0.144,=,0.052
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Summer,6,2016-06-28,2016-06-28 11:25:00,=,0.01,=,0.135,=,0.031
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,2016,Summer,6,2016-06-28,2016-06-28 12:42:00,=,0.048044010000000005,=,0.29400693,=,0.07309864
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2016,Summer,6,2016-06-28,2016-06-28 12:00:00,=,0.06107052,=,0.3599799,=,0.08889538000000001
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,2016,Summer,6,2016-06-28,2016-06-28 13:08:00,=,0.0210105,=,0.20996493000000002,=,0.05079736
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Summer,7,2016-07-08,2016-07-08 08:15:00,=,0.38,=,0.05,=,0.04
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Summer,7,2016-07-11,2016-07-11 09:05:00,=,0.06,=,0.24,=,0.06
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,2016,Summer,7,2016-07-11,2016-07-11 10:15:00,=,0.02,=,0.16,=,0.04
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Summer,7,2016-07-11,2016-07-11 11:15:00,<,0.01,=,0.06,=,0.04
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Summer,7,2016-07-12,2016-07-12 08:55:00,=,0.04,=,0.2,=,0.04
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Summer,7,2016-07-12,2016-07-12 09:45:00,=,0.05,=,0.17,=,0.04
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Summer,7,2016-07-12,2016-07-12 11:10:00,=,0.02,=,0.01,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Summer,7,2016-07-12,2016-07-12 12:10:00,=,0.04,=,0.33,=,0.13
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,7,2016-07-12,2016-07-12 10:00:00,=,0.17,=,0.161,=,0.053
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Summer,7,2016-07-12,2016-07-12 08:15:00,=,0.1,=,0.194,=,0.048
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Summer,7,2016-07-13,2016-07-13 13:35:00,=,0.08,=,0.2,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Summer,7,2016-07-13,2016-07-13 12:20:00,=,0.05,=,0.17,=,0.03
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Summer,7,2016-07-13,2016-07-13 10:30:00,=,0.04,=,0.28,=,0.06
EMP,EZ2,38.0655,-121.7891,Confluence,Lower Sacramento River,2016,Summer,7,2016-07-13,2016-07-13 13:00:00,=,0.05,=,0.25,=,0.05
EMP,EZ6,38.064,-121.8592,Confluence,Confluence,2016,Summer,7,2016-07-13,2016-07-13 11:50:00,=,0.05,=,0.3,=,0.06
USGS_CAWSC,11312685,38.003055573,-121.51083374,SouthCentral,Mildred Island,2016,Summer,7,2016-07-13,2016-07-13 12:10:00,< (estimated),0.01,=,0.053,=,0.049
USGS_CAWSC,11313431,38.016387939,-121.581947327,SouthCentral,Holland Cut,2016,Summer,7,2016-07-13,2016-07-13 13:00:00,< (estimated),0.01,=,0.043,=,0.057
USGS_CAWSC,11313434,38.02722168,-121.564445496,SouthCentral,Holland Cut,2016,Summer,7,2016-07-13,2016-07-13 11:50:00,< (estimated),0.01,=,0.054,=,0.052
USGS_CAWSC,11313440,38.055831909,-121.666946411,SouthCentral,Franks Tract,2016,Summer,7,2016-07-13,2016-07-13 14:40:00,=,0.02,=,0.186,=,0.057
USGS_CAWSC,11455420,38.149044037,-121.688941956,Confluence,Sacramento River near Rio Vista,2016,Summer,7,2016-07-13,2016-07-13 08:40:00,=,0.17,=,0.152,=,0.051
USGS_CAWSC,11455508,38.049530029,-121.887550354,Confluence,Confluence,2016,Summer,7,2016-07-13,2016-07-13 15:30:00,=,0.05,=,0.293,=,0.073
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Summer,7,2016-07-14,2016-07-14 11:05:00,=,0.02,=,0.31,=,0.06
USGS_CAWSC,11455142,38.341667175,-121.643890381,North,Lower Sacramento River Ship Channel,2016,Summer,7,2016-07-14,2016-07-14 10:30:00,=,0.01,=,0.137,=,0.096
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Summer,7,2016-07-15,2016-07-15 11:45:00,=,0.05,=,0.27,=,0.06
USGS_CAWSC,11455143,38.335411072,-121.658187866,North,Liberty Island,2016,Summer,7,2016-07-19,2016-07-19 13:15:00,=,0.02,< (estimated),0.04,=,0.198
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,7,2016-07-19,2016-07-19 13:30:00,=,0.01,< (estimated),0.04,=,0.133
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,7,2016-07-19,2016-07-19 10:10:00,=,0.04,=,0.149,=,0.059
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,7,2016-07-19,2016-07-19 09:50:00,=,0.09,=,0.159,=,0.059
USGS_CAWSC,382006121401601,38.335006714,-121.671112061,North,Liberty Island,2016,Summer,7,2016-07-19,2016-07-19 13:40:00,=,0.01,< (estimated),0.04,=,0.137
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,7,2016-07-26,2016-07-26 10:30:00,=,0.01,< (estimated),0.04,=,0.17
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,7,2016-07-26,2016-07-26 08:45:00,=,0.13,=,0.134,=,0.049
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,7,2016-07-28,2016-07-28 11:00:00,=,0.01,< (estimated),0.04,=,0.01
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,7,2016-07-28,2016-07-28 09:00:00,=,0.3,=,0.054,=,0.048
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,8,2016-08-03,2016-08-03 11:00:00,=,0.27,< (estimated),0.04,=,0.042
USGS_CAWSC,11455143,38.335411072,-121.658187866,North,Liberty Island,2016,Summer,8,2016-08-03,2016-08-03 16:10:00,=,0.01,< (estimated),0.04,=,0.162
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,8,2016-08-03,2016-08-03 16:45:00,=,0.03,< (estimated),0.04,=,0.155
USGS_CAWSC,11455166,38.290416718,-121.665969849,North,Liberty Island,2016,Summer,8,2016-08-03,2016-08-03 18:30:00,< (estimated),0.01,< (estimated),0.04,=,0.071
USGS_CAWSC,11455167,38.2903862,-121.662223816,North,Liberty Island,2016,Summer,8,2016-08-03,2016-08-03 18:20:00,< (estimated),0.01,< (estimated),0.04,=,0.072
USGS_CAWSC,382006121401601,38.335006714,-121.671112061,North,Liberty Island,2016,Summer,8,2016-08-03,2016-08-03 16:30:00,=,0.01,< (estimated),0.04,=,0.173
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Summer,8,2016-08-05,2016-08-05 07:15:00,=,0.04,=,0.06,=,0.06
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Summer,8,2016-08-08,2016-08-08 08:05:00,=,0.05,=,0.21,=,0.06
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,2016,Summer,8,2016-08-08,2016-08-08 09:20:00,=,0.03,=,0.16,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Summer,8,2016-08-08,2016-08-08 10:25:00,=,0.02,=,0.06,=,0.05
EMP,EZ2-SJR,38.0227,-121.7988,Confluence,Lower San Joaquin River,2016,Summer,8,2016-08-08,2016-08-08 08:30:00,=,0.06,=,0.21,=,0.05
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Summer,8,2016-08-09,2016-08-09 07:35:00,=,0.04,=,0.17,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Summer,8,2016-08-09,2016-08-09 08:30:00,=,0.1,=,0.19,=,0.05
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Summer,8,2016-08-09,2016-08-09 09:50:00,=,0.02,=,0.04,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Summer,8,2016-08-09,2016-08-09 11:05:00,=,0.04,=,0.2,=,0.02
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,8,2016-08-09,2016-08-09 11:45:00,=,0.18,=,0.081,=,0.059
USGS_CAWSC,11455478,38.093334198,-121.736114502,Confluence,Sacramento River near Rio Vista,2016,Summer,8,2016-08-09,2016-08-09 08:45:00,=,0.07,=,0.127,=,0.047
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Summer,8,2016-08-10,2016-08-10 12:15:00,=,0.07,=,0.19,=,0.05
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Summer,8,2016-08-10,2016-08-10 11:05:00,=,0.03,=,0.19,=,0.06
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Summer,8,2016-08-10,2016-08-10 09:10:00,=,0.05,=,0.25,=,0.08
EMP,EZ2,38.0608,-121.7982,Confluence,Lower Sacramento River,2016,Summer,8,2016-08-10,2016-08-10 11:35:00,=,0.03,=,0.17,=,0.05
EMP,EZ6,38.0639,-121.8585,Confluence,Confluence,2016,Summer,8,2016-08-10,2016-08-10 10:30:00,=,0.04,=,0.23,=,0.07
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,8,2016-08-10,2016-08-10 10:00:00,=,0.01,< (estimated),0.04,=,0.02
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,8,2016-08-10,2016-08-10 07:00:00,=,0.21,< (estimated),0.04,=,0.045
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Summer,8,2016-08-11,2016-08-11 09:05:00,=,0.04,=,0.35,=,0.09
USGS_CAWSC,11455142,38.341667175,-121.643890381,North,Lower Sacramento River Ship Channel,2016,Summer,8,2016-08-11,2016-08-11 10:30:00,=,0.01,< (estimated),0.04,=,0.071
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Summer,8,2016-08-12,2016-08-12 10:55:00,=,0.06,=,0.38,=,0.1
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,8,2016-08-18,2016-08-18 13:00:00,=,0.37,=,0.094,=,0.061
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,8,2016-08-23,2016-08-23 10:45:00,=,0.01,< (estimated),0.04,=,0.109
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,8,2016-08-23,2016-08-23 08:30:00,=,0.11,=,0.139,=,0.057
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,2016,Summer,8,2016-08-24,2016-08-24 13:02:00,=,0.04006002,=,0.20394192,=,0.07154994
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,2016,Summer,8,2016-08-24,2016-08-24 13:30:00,=,0.00434217,=,0.08600297999999999,=,0.041505160000000006
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,2016,Summer,8,2016-08-24,2016-08-24 14:19:00,=,0.13894944,=,0.12298146,=,0.0588506
USGS_CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Summer,8,2016-08-25,2016-08-25 11:30:00,< (estimated),0.01,< (estimated),0.04,=,0.02
USGS_CAWSC,11447890,38.257778168,-121.517219543,North,Middle Sacramento River,2016,Summer,8,2016-08-25,2016-08-25 09:00:00,=,0.32,=,0.065,=,0.057
USGS_CAWSC,11455146,38.328849792,-121.667533875,North,Liberty Island,2016,Summer,8,2016-08-30,2016-08-30 11:30:00,< (estimated),0.01,< (estimated),0.04,=,0.097
USGS_CAWSC,11455315,38.242221832,-121.68611145,North,Liberty Island,2016,Summer,8,2016-08-30,2016-08-30 10:15:00,< (estimated),0.01,< (estimated),0.04,=,0.075
USGS_CAWSC,11455350,38.212776184,-121.669166565,North,Lower Cache Slough,2016,Summer,8,2016-08-30,2016-08-30 10:00:00,=,0.08,=,0.065,=,0.074
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Fall,9,2016-09-06,2016-09-06 09:30:00,=,0.32,=,0.1,=,0.06
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Fall,9,2016-09-06,2016-09-06 08:00:00,=,0.08,=,0.26,=,0.07
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,2016,Fall,9,2016-09-06,2016-09-06 09:15:00,=,0.04,=,0.17,=,0.06
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Fall,9,2016-09-06,2016-09-06 10:10:00,=,0.01,=,0.07,=,0.06
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Fall,9,2016-09-09,2016-09-09 09:50:00,=,0.05,=,0.23,=,0.07
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Fall,9,2016-09-09,2016-09-09 10:35:00,=,0.08,=,0.24,=,0.06
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Fall,9,2016-09-09,2016-09-09 12:00:00,=,0.01,=,0.07,=,0.07
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Fall,9,2016-09-09,2016-09-09 13:10:00,=,0.03,=,0.14,=,0.09
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Fall,9,2016-09-12,2016-09-12 14:45:00,=,0.09,=,0.24,=,0.07
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Fall,9,2016-09-12,2016-09-12 13:30:00,=,0.07,=,0.31,=,0.08
