YearAdj,Date,Outflow,Export,X2
2013,2013-11-12,3616,4740,86.48
2013,2013-11-13,3326,4735,86.65
2013,2013-11-14,3152,4715,86.84
2013,2013-11-15,3407,4347,86.97
2013,2013-11-16,3535,4159,87.07
2013,2013-11-17,3657,4152,87.14
2013,2013-11-18,3473,4166,87.24
2013,2013-11-19,5404,4148,87.06
2013,2013-11-20,10494,2950,86.45
2013,2013-11-21,12426,2652,85.77
2013,2013-11-22,12738,2357,85.1
2013,2013-11-23,12415,2347,84.5
2013,2013-11-24,10525,2347,84.03
2013,2013-11-25,6145,2651,83.93
2013,2013-11-26,5494,2640,83.92
2013,2013-11-27,5200,2644,83.93
2013,2013-11-28,4748,2658,84.01
2013,2013-11-29,4913,2661,84.06
2013,2013-11-30,4711,2670,84.14
2014,2013-12-01,4616,2670,84.22
2014,2013-12-02,4440,2668,84.32
2014,2013-12-03,4615,2658,84.4
2014,2013-12-04,5196,2351,84.39
2014,2013-12-05,4909,2318,84.42
2014,2013-12-06,6544,2356,84.26
2014,2013-12-07,7474,2357,84.03
2014,2013-12-08,7970,2356,83.77
2014,2013-12-09,7650,2663,83.54
2014,2013-12-10,7369,2645,83.36
2014,2013-12-11,5289,2646,83.4
2014,2013-12-12,4590,2661,83.52
2014,2013-12-13,4311,2950,83.69
2014,2013-12-14,4308,2948,83.84
2014,2013-12-15,4290,2953,83.99
2014,2013-12-16,4035,3142,84.17
2014,2013-12-17,3948,3139,84.35
2014,2013-12-18,3904,3140,84.53
2014,2013-12-19,4854,3132,84.56
2014,2013-12-20,4009,3136,84.71
2014,2013-12-21,4385,3144,84.8
2014,2013-12-22,4601,3124,84.85
2014,2013-12-23,4513,3128,84.9
2014,2013-12-24,4448,3117,84.97
2014,2013-12-25,4607,3118,85.01
2014,2013-12-26,4356,3123,85.08
2014,2013-12-27,4215,3123,85.17
2014,2013-12-28,4476,2625,85.22
2014,2013-12-29,4534,2632,85.25
2014,2013-12-30,4303,2632,85.32
2014,2013-12-31,4728,2237,85.33
2014,2014-01-01,5105,2131,85.28
2014,2014-01-02,5256,2134,85.22
2014,2014-01-03,5080,2133,85.18
2014,2014-01-04,5229,2119,85.12
2014,2014-01-05,5547,2136,85.04
2014,2014-01-06,5469,2126,84.96
2014,2014-01-07,5178,2134,84.92
2014,2014-01-08,4987,2132,84.91
2014,2014-01-09,4935,1622,84.91
2014,2014-01-10,4638,1630,84.95
2014,2014-01-11,3976,1635,85.09
2014,2014-01-12,4719,1644,85.1
2014,2014-01-13,4398,1662,85.16
2014,2014-01-14,4221,1667,85.25
2014,2014-01-15,4270,1746,85.32
2014,2014-01-16,4227,1648,85.4
2014,2014-01-17,4191,1647,85.47
2014,2014-01-18,4029,1644,85.57
2014,2014-01-19,4173,1648,85.64
2014,2014-01-20,4353,1637,85.68
2014,2014-01-21,4337,1628,85.72
2014,2014-01-22,4011,1634,85.81
2014,2014-01-23,4400,1630,85.83
2014,2014-01-24,4533,1616,85.83
2014,2014-01-25,4409,1642,85.85
2014,2014-01-26,4426,1288,85.87
2014,2014-01-27,4725,1018,85.84
2014,2014-01-28,5175,684,85.76
2014,2014-01-29,5211,673,85.67
2014,2014-01-30,5935,681,85.51
2014,2014-01-31,7050,643,85.25
2014,2014-02-01,7231,714,84.98
2014,2014-02-02,7978,722,84.66
2014,2014-02-03,7893,737,84.37
2014,2014-02-04,7658,744,84.12
2014,2014-02-05,7793,746,83.86
2014,2014-02-06,9828,729,83.47
2014,2014-02-07,10495,717,83.06
2014,2014-02-08,14144,724,82.48
2014,2014-02-09,22887,1279,81.62
2014,2014-02-10,29536,1257,80.65
2014,2014-02-11,27892,4158,79.76
2014,2014-02-12,25281,5678,78.99
2014,2014-02-13,18241,5660,78.47
2014,2014-02-14,10578,5650,78.33
2014,2014-02-15,7859,5650,78.39
2014,2014-02-16,7203,5663,78.5
2014,2014-02-17,6384,5664,78.68
2014,2014-02-18,6022,5165,78.89
2014,2014-02-19,6439,4171,79.05
2014,2014-02-20,6434,3544,79.2
2014,2014-02-21,6551,2780,79.33
2014,2014-02-22,5812,2784,79.53
2014,2014-02-23,6406,1430,79.65
2014,2014-02-24,5924,1564,79.82
2014,2014-02-25,5353,1579,80.05
2014,2014-02-26,7484,1567,80.05
2014,2014-02-27,7757,1572,80.02
2014,2014-02-28,16646,1592,79.5
2014,2014-03-01,23168,1565,78.8
2014,2014-03-02,25999,4025,78.06
2014,2014-03-03,25125,4366,77.38
2014,2014-03-04,23273,4726,76.79
2014,2014-03-05,16776,5750,76.45
2014,2014-03-06,23833,5889,75.89
2014,2014-03-07,24393,6880,75.36
2014,2014-03-08,20970,6914,74.95
2014,2014-03-09,17964,6669,74.66
2014,2014-03-10,13759,6939,74.56
2014,2014-03-11,11269,6891,74.59
2014,2014-03-12,15408,6481,74.42
2014,2014-03-13,15733,7183,74.25
2014,2014-03-14,13392,6371,74.19
2014,2014-03-15,9272,6515,74.37
2014,2014-03-16,6242,6770,74.79
2014,2014-03-17,6125,5565,75.21
2014,2014-03-18,4536,5764,75.79
2014,2014-03-19,4173,4971,76.4
2014,2014-03-20,3761,4375,77.04
2014,2014-03-21,4876,2828,77.48
2014,2014-03-22,5416,2344,77.83
2014,2014-03-23,5919,1871,78.1
2014,2014-03-24,5889,1830,78.36
2014,2014-03-25,4623,2135,78.76
2014,2014-03-26,6302,2116,78.94
2014,2014-03-27,7866,1685,78.96
2014,2014-03-28,7874,1626,78.99
2014,2014-03-29,11909,1618,78.74
2014,2014-03-30,13504,1607,78.43
2014,2014-03-31,15068,1627,78.06
2014,2014-04-01,21490,3557,77.49
2014,2014-04-02,21009,5538,76.96
2014,2014-04-03,16523,5601,76.61
2014,2014-04-04,15524,5641,76.33
2014,2014-04-05,12593,5669,76.19
2014,2014-04-06,8039,5679,76.35
2014,2014-04-07,6152,5667,76.68
2014,2014-04-08,5016,5195,77.12
2014,2014-04-09,4624,4858,77.59
2014,2014-04-10,4093,4982,78.11
2014,2014-04-11,3518,5011,78.7
2014,2014-04-12,3505,5007,79.26
2014,2014-04-13,4619,4365,79.61
2014,2014-04-14,4278,4102,79.99
2014,2014-04-15,5580,2286,80.18
2014,2014-04-16,4622,3243,80.48
2014,2014-04-17,5993,1798,80.6
2014,2014-04-18,5651,2995,80.75
2014,2014-04-19,5971,2793,80.85
2014,2014-04-20,6489,2804,80.9
2014,2014-04-21,5619,3124,81.03
2014,2014-04-22,5946,3199,81.12
2014,2014-04-23,6402,3345,81.16
2014,2014-04-24,5381,3038,81.31
2014,2014-04-25,8862,3096,81.13
2014,2014-04-26,8943,3202,80.95
2014,2014-04-27,9083,3283,80.77
2014,2014-04-28,9061,3301,80.6
2014,2014-04-29,8452,3299,80.49
2014,2014-04-30,4344,3322,80.81
2014,2014-05-01,4374,3065,81.12
2014,2014-05-02,3507,3142,81.54
2014,2014-05-03,3094,2693,82.03
2014,2014-05-04,3642,2637,82.38
2014,2014-05-05,4961,1400,82.51
2014,2014-05-06,4982,1575,82.64
2014,2014-05-07,4432,1572,82.83
2014,2014-05-08,3857,1579,83.1
2014,2014-05-09,4265,1542,83.29
2014,2014-05-10,4839,1561,83.39
2014,2014-05-11,4945,1435,83.47
2014,2014-05-12,4737,1566,83.58
2014,2014-05-13,4328,1602,83.73
2014,2014-05-14,4015,1580,83.93
2014,2014-05-15,3513,1590,84.2
2014,2014-05-16,3574,1612,84.45
2014,2014-05-17,3953,1465,84.61
2014,2014-05-18,3577,1441,84.84
2014,2014-05-19,4005,1380,84.97
2014,2014-05-20,4961,1275,84.96
2014,2014-05-21,4323,1370,85.04
2014,2014-05-22,4060,1336,85.16
2014,2014-05-23,3952,1427,85.29
2014,2014-05-24,3872,1434,85.42
2014,2014-05-25,4074,1392,85.52
2014,2014-05-26,3846,1424,85.64
2014,2014-05-27,4071,1368,85.72
2014,2014-05-28,4479,1431,85.74
2014,2014-05-29,4364,1415,85.77
2014,2014-05-30,4295,1645,85.81
2014,2014-05-31,4509,1626,85.82
2014,2014-06-01,4153,1610,85.88
2014,2014-06-02,4214,1435,85.92
2014,2014-06-03,5243,1433,85.83
2014,2014-06-04,5067,1408,85.76
2014,2014-06-05,4982,1449,85.7
2014,2014-06-06,5223,1445,85.62
2014,2014-06-07,5291,1131,85.54
2014,2014-06-08,5381,986,85.44
2014,2014-06-09,4738,1016,85.44
2014,2014-06-10,4167,1021,85.52
2014,2014-06-11,4282,1014,85.57
2014,2014-06-12,4579,1023,85.58
2014,2014-06-13,5121,1025,85.52
2014,2014-06-14,4615,1018,85.53
2014,2014-06-15,5040,1011,85.48
2014,2014-06-16,5600,1015,85.36
2014,2014-06-17,6540,1019,85.15
2014,2014-06-18,6330,1033,84.98
2014,2014-06-19,6162,1002,84.83
2014,2014-06-20,5875,1020,84.72
2014,2014-06-21,5804,1032,84.62
2014,2014-06-22,5568,999,84.56
2014,2014-06-23,5706,1015,84.48
2014,2014-06-24,5792,992,84.4
2014,2014-06-25,6160,1026,84.28
2014,2014-06-26,6573,1017,84.13
2014,2014-06-27,6482,1006,84
2014,2014-06-28,6501,1139,83.87
2014,2014-06-29,5806,1681,83.82
2014,2014-06-30,5186,1677,83.84
2014,2014-07-01,4302,2169,83.99
2014,2014-07-02,4660,2213,84.07
2014,2014-07-03,4255,2225,84.21
2014,2014-07-04,3898,2213,84.4
2014,2014-07-05,3636,2212,84.63
2014,2014-07-06,3417,2210,84.88
2014,2014-07-07,3554,2212,85.09
2014,2014-07-08,3633,2231,85.27
2014,2014-07-09,3769,2227,85.43
2014,2014-07-10,4229,1666,85.5
2014,2014-07-11,4195,1990,85.57
2014,2014-07-12,3844,2233,85.69
2014,2014-07-13,4289,1659,85.74
2014,2014-07-14,3981,2100,85.83
2014,2014-07-15,3935,2334,85.92
2014,2014-07-16,4514,1426,85.92
2014,2014-07-17,4054,1998,85.99
2014,2014-07-18,3858,2244,86.09
2014,2014-07-19,4464,1375,86.09
2014,2014-07-20,4127,1820,86.13
2014,2014-07-21,4048,2071,86.19
2014,2014-07-22,4647,1494,86.16
2014,2014-07-23,4700,1816,86.12
2014,2014-07-24,4786,2134,86.07
2014,2014-07-25,5075,1620,85.99
2014,2014-07-26,4188,1946,86.03
2014,2014-07-27,3668,2167,86.16
2014,2014-07-28,4394,1593,86.16
2014,2014-07-29,4010,1935,86.23
2014,2014-07-30,3286,2191,86.42
2014,2014-07-31,3218,2137,86.61
2014,2014-08-01,2962,2059,86.84
2014,2014-08-02,2618,2307,87.14
2014,2014-08-03,3320,1476,87.27
2014,2014-08-04,3268,1974,87.41
2014,2014-08-05,3749,2190,87.45
2014,2014-08-06,4196,1631,87.41
2014,2014-08-07,4330,1955,87.35
2014,2014-08-08,4775,2221,87.24
2014,2014-08-09,4900,2153,87.11
2014,2014-08-10,3780,3264,87.16
2014,2014-08-11,3090,3516,87.34
2014,2014-08-12,3033,2924,87.52
2014,2014-08-13,2366,3337,87.85
2014,2014-08-14,2401,3601,88.15
2014,2014-08-15,3501,2127,88.19
2014,2014-08-16,2671,2687,88.4
2014,2014-08-17,2343,2915,88.69
2014,2014-08-18,3226,1910,88.76
2014,2014-08-19,3354,1748,88.79
2014,2014-08-20,3160,2033,88.86
2014,2014-08-21,3999,1443,88.78
2014,2014-08-22,3167,1843,88.85
2014,2014-08-23,3603,2094,88.84
2014,2014-08-24,4020,1306,88.75
2014,2014-08-25,3808,1763,88.71
2014,2014-08-26,3365,2496,88.74
2014,2014-08-27,3534,2416,88.75
2014,2014-08-28,3118,2810,88.83
2014,2014-08-29,3170,3086,88.9
2014,2014-08-30,3963,2760,88.82
2014,2014-08-31,3187,3751,88.88
2014,2014-09-01,3129,3494,88.96
2014,2014-09-02,3205,2969,89.01
2014,2014-09-03,3333,3299,89.04
2014,2014-09-04,3921,3049,88.96
2014,2014-09-05,4732,2465,88.76
2014,2014-09-06,3234,3836,88.82
2014,2014-09-07,2634,4102,89.01
2014,2014-09-08,4691,1817,88.81
2014,2014-09-09,4571,2382,88.65
2014,2014-09-10,2628,4160,88.84
2014,2014-09-11,4067,2927,88.75
2014,2014-09-12,2971,3999,88.87
2014,2014-09-13,3058,3874,88.96
2014,2014-09-14,1741,5200,89.4
2014,2014-09-15,1981,4687,89.74
2014,2014-09-16,2750,4104,89.85
2014,2014-09-17,2941,3594,89.91
2014,2014-09-18,3439,3360,89.87
2014,2014-09-19,2972,3342,89.92
2014,2014-09-20,2781,3341,90.02
2014,2014-09-21,2809,3297,90.1
2014,2014-09-22,3144,3287,90.1
2014,2014-09-23,2836,3285,90.17
2014,2014-09-24,2658,3357,90.28
2014,2014-09-25,4543,3347,90.04
2014,2014-09-26,3386,4330,89.99
2014,2014-09-27,3645,4299,89.91
2014,2014-09-28,3554,4319,89.84
2014,2014-09-29,3058,4302,89.88
2014,2014-09-30,1620,4330,90.32
2014,2014-10-01,3662,2615,90.21
2014,2014-10-02,3496,2638,90.14
2014,2014-10-03,4190,2640,89.96
2014,2014-10-04,4207,2026,89.78
2014,2014-10-05,4407,1796,89.58
2014,2014-10-06,4322,1824,89.41
2014,2014-10-07,4259,1814,89.26
2014,2014-10-08,4724,1336,89.04
2014,2014-10-09,5133,743,88.79
2014,2014-10-10,4491,1059,88.63
2014,2014-10-11,3953,1283,88.57
2014,2014-10-12,4856,693,88.38
2014,2014-10-13,3681,1019,88.37
2014,2014-10-14,3302,1247,88.44
2014,2014-10-15,5169,656,88.22
2014,2014-10-16,3961,1081,88.17
2014,2014-10-17,3744,1349,88.17
2014,2014-10-18,4538,426,88.04
2014,2014-10-19,3660,1071,88.06
2014,2014-10-20,3259,1317,88.15
2014,2014-10-21,5543,543,87.9
2014,2014-10-22,4163,1032,87.84
2014,2014-10-23,3840,1282,87.84
2014,2014-10-24,5039,725,87.67
2014,2014-10-25,4633,1100,87.55
2014,2014-10-26,5796,1346,87.3
2014,2014-10-27,7231,526,86.92
2014,2014-10-28,6421,1058,86.64
2014,2014-10-29,6710,1256,86.34
2014,2014-10-30,5763,1253,86.16
2014,2014-10-31,8186,1248,85.76
2014,2014-11-01,7872,1729,85.41
2014,2014-11-02,8536,1714,85.03
2014,2014-11-03,8165,2198,84.7
2014,2014-11-04,8453,2189,84.36
2014,2014-11-05,6847,2195,84.18
2014,2014-11-06,6261,2177,84.06
2014,2014-11-07,5683,2181,84.01
2014,2014-11-08,6239,1691,83.91
2014,2014-11-09,4968,2179,83.96
2014,2014-11-10,4990,2193,84
2014,2014-11-11,5302,2161,84
2014,2014-11-12,5218,2156,84.02
2014,2014-11-13,6427,2662,83.89
2014,2014-11-14,5508,3172,83.88
2014,2014-11-15,6091,2819,83.79
2014,2014-11-16,5618,3183,83.77
2014,2014-11-17,5452,3169,83.77
2014,2014-11-18,3324,3496,84.08
2014,2014-11-19,3946,3180,84.27
2014,2014-11-20,4540,2879,84.36
2014,2014-11-21,4419,3363,84.46
2014,2014-11-22,4740,3352,84.51
2014,2014-11-23,5781,3343,84.42
2014,2014-11-24,4584,4043,84.5
2014,2014-11-25,5221,4352,84.48
2014,2014-11-26,3971,4692,84.64
2014,2014-11-27,2557,4717,85.08
2014,2014-11-28,2611,4415,85.48
2014,2014-11-29,3685,3917,85.64
2014,2014-11-30,6002,3906,85.47
2015,2014-12-01,6159,3912,85.29
2015,2014-12-02,12446,4421,84.67
2015,2014-12-03,17889,4889,83.85
2015,2014-12-04,22137,5370,82.94
2015,2014-12-05,26305,5360,81.96
2015,2014-12-06,32443,5499,80.91
2015,2014-12-07,23919,5434,80.11
2015,2014-12-08,19458,5914,79.48
2015,2014-12-09,15317,8196,79.05
2015,2014-12-10,10722,9007,78.87
2015,2014-12-11,18050,9223,78.36
2015,2014-12-12,32032,9803,77.51
2015,2014-12-13,47803,10687,76.45
2015,2014-12-14,51664,10351,75.4
2015,2014-12-15,58997,9575,74.31
2015,2014-12-16,55882,6853,73.33
2015,2014-12-17,52660,5966,72.43
2015,2014-12-18,51793,5082,71.6
2015,2014-12-19,53648,4694,70.79
2015,2014-12-20,53735,4687,70.02
2015,2014-12-21,50770,4692,69.33
2015,2014-12-22,50148,5301,68.69
2015,2014-12-23,48600,5936,68.1
2015,2014-12-24,44684,6271,67.6
2015,2014-12-25,38463,6439,67.23
2015,2014-12-26,32420,6254,66.98
2015,2014-12-27,29119,6154,66.82
2015,2014-12-28,25705,5745,66.75
2015,2014-12-29,21981,6241,66.78
2015,2014-12-30,18616,6655,66.92
2015,2014-12-31,15150,6658,67.18
2015,2015-01-01,12876,5772,67.53
2015,2015-01-02,10485,5773,68
2015,2015-01-03,9209,5784,68.53
2015,2015-01-04,7762,5757,69.13
2015,2015-01-05,7794,5765,69.7
2015,2015-01-06,7465,5196,70.27
2015,2015-01-07,6146,5817,70.93
2015,2015-01-08,5878,5795,71.59
2015,2015-01-09,6269,5939,72.16
2015,2015-01-10,6259,5822,72.71
2015,2015-01-11,5342,5904,73.33
2015,2015-01-12,5700,5853,73.87
2015,2015-01-13,5496,5792,74.4
2015,2015-01-14,4935,5854,74.98
2015,2015-01-15,4433,5623,75.59
2015,2015-01-16,4677,4925,76.14
2015,2015-01-17,4923,4744,76.62
2015,2015-01-18,4705,4840,77.11
2015,2015-01-19,5217,4829,77.5
2015,2015-01-20,4984,4845,77.9
2015,2015-01-21,5339,4630,78.23
2015,2015-01-22,5170,4814,78.56
2015,2015-01-23,4668,5021,78.95
2015,2015-01-24,4882,4821,79.28
2015,2015-01-25,4983,4726,79.58
2015,2015-01-26,5113,4626,79.85
2015,2015-01-27,6173,4545,79.98
2015,2015-01-28,5432,4628,80.19
2015,2015-01-29,5321,4639,80.4
2015,2015-01-30,4811,4714,80.66
2015,2015-01-31,5145,4546,80.87
2015,2015-02-01,5599,3537,81
2015,2015-02-02,5853,3550,81.11
2015,2015-02-03,6154,3552,81.17
2015,2015-02-04,6972,2558,81.15
2015,2015-02-05,7561,2671,81.08
2015,2015-02-06,10434,2671,80.81
2015,2015-02-07,16125,4155,80.27
2015,2015-02-08,25076,5261,79.47
2015,2015-02-09,40632,5863,78.41
2015,2015-02-10,40894,5973,77.4
2015,2015-02-11,37715,6732,76.49
2015,2015-02-12,34501,6967,75.7
2015,2015-02-13,29472,6969,75.05
2015,2015-02-14,26143,5863,74.51
2015,2015-02-15,21526,6372,74.13
2015,2015-02-16,17644,6371,73.9
2015,2015-02-17,15173,5793,73.78
2015,2015-02-18,13735,5242,73.73
2015,2015-02-19,12412,5290,73.74
2015,2015-02-20,11424,5261,73.81
2015,2015-02-21,10334,5810,73.95
2015,2015-02-22,9802,5271,74.1
2015,2015-02-23,10487,4200,74.21
2015,2015-02-24,9809,4186,74.35
2015,2015-02-25,9180,4198,74.53
2015,2015-02-26,8027,4993,74.78
2015,2015-02-27,6185,5736,75.19
2015,2015-02-28,6342,5733,75.56
2015,2015-03-01,5091,5716,76.06
2015,2015-03-02,4935,5238,76.54
2015,2015-03-03,5197,5143,76.97
2015,2015-03-04,5337,5123,77.35
2015,2015-03-05,5948,4847,77.64
2015,2015-03-06,5240,4669,78
2015,2015-03-07,4912,4740,78.38
2015,2015-03-08,5056,4243,78.72
2015,2015-03-09,4681,4372,79.1
2015,2015-03-10,4833,4363,79.43
2015,2015-03-11,6387,3956,79.56
2015,2015-03-12,6629,4086,79.66
2015,2015-03-13,6000,3904,79.82
2015,2015-03-14,5339,3940,80.05
2015,2015-03-15,4730,3935,80.34
2015,2015-03-16,6281,2701,80.44
2015,2015-03-17,5376,2199,80.63
2015,2015-03-18,7219,1814,80.61
2015,2015-03-19,6605,1969,80.66
2015,2015-03-20,6209,1856,80.74
2015,2015-03-21,6513,1837,80.79
2015,2015-03-22,5572,1880,80.94
2015,2015-03-23,6521,1877,80.97
2015,2015-03-24,7188,1865,80.95
2015,2015-03-25,7642,1855,80.88
2015,2015-03-26,7813,1850,80.8
2015,2015-03-27,6878,1876,80.81
2015,2015-03-28,7897,1869,80.73
2015,2015-03-29,6475,1882,80.78
2015,2015-03-30,5875,1882,80.9
2015,2015-03-31,5272,1842,81.07
2015,2015-04-01,5804,1679,81.18
2015,2015-04-02,5615,1686,81.3
2015,2015-04-03,4460,1693,81.56
2015,2015-04-04,4408,1719,81.81
2015,2015-04-05,5583,1718,81.9
2015,2015-04-06,6420,1681,81.9
2015,2015-04-07,10840,1656,81.55
2015,2015-04-08,12283,1656,81.15
2015,2015-04-09,10653,1671,80.85
2015,2015-04-10,9885,1643,80.63
2015,2015-04-11,10521,1621,80.37
2015,2015-04-12,6395,1671,80.45
2015,2015-04-13,6325,1624,80.53
2015,2015-04-14,7395,1455,80.51
2015,2015-04-15,7475,1695,80.48
2015,2015-04-16,6216,1719,80.58
2015,2015-04-17,5997,1746,80.69
2015,2015-04-18,5133,1738,80.89
2015,2015-04-19,4774,1750,81.13
2015,2015-04-20,5681,1777,81.25
2015,2015-04-21,5403,1729,81.39
2015,2015-04-22,5077,1726,81.56
2015,2015-04-23,4007,1645,81.88
2015,2015-04-24,4010,1545,82.18
2015,2015-04-25,7922,1519,82.02
2015,2015-04-26,8567,1666,81.82
2015,2015-04-27,8074,1666,81.67
2015,2015-04-28,7371,1755,81.59
2015,2015-04-29,7433,1735,81.5
2015,2015-04-30,4821,1708,81.7
2015,2015-05-01,4216,1437,81.98
2015,2015-05-02,3618,1248,82.34
2015,2015-05-03,4361,676,82.56
2015,2015-05-04,4744,1015,82.71
2015,2015-05-05,6527,694,82.65
2015,2015-05-06,5689,1018,82.68
2015,2015-05-07,6262,598,82.65
2015,2015-05-08,5340,1077,82.72
2015,2015-05-09,6498,559,82.66
2015,2015-05-10,5199,960,82.75
2015,2015-05-11,6737,662,82.66
2015,2015-05-12,6616,1089,82.6
2015,2015-05-13,6404,751,82.55
2015,2015-05-14,6438,1105,82.51
2015,2015-05-15,6380,681,82.47
2015,2015-05-16,6072,1098,82.47
2015,2015-05-17,6554,647,82.42
2015,2015-05-18,6238,1109,82.4
2015,2015-05-19,6973,864,82.32
2015,2015-05-20,6910,905,82.24
2015,2015-05-21,7475,922,82.12
2015,2015-05-22,7283,920,82.02
2015,2015-05-23,7273,925,81.92
2015,2015-05-24,6409,892,81.92
2015,2015-05-25,6833,869,81.87
2015,2015-05-26,6165,1382,81.89
2015,2015-05-27,6081,1393,81.92
2015,2015-05-28,4974,1653,82.08
2015,2015-05-29,4997,1147,82.22
2015,2015-05-30,4068,1613,82.49
2015,2015-05-31,3842,1162,82.79
2015,2015-06-01,4600,1144,82.95
2015,2015-06-02,5050,661,83.04
2015,2015-06-03,5216,1203,83.1
2015,2015-06-04,5484,613,83.13
2015,2015-06-05,5301,1123,83.18
2015,2015-06-06,5340,672,83.22
2015,2015-06-07,4861,1159,83.32
2015,2015-06-08,6510,642,83.23
2015,2015-06-09,5225,1152,83.28
2015,2015-06-10,7234,698,83.13
2015,2015-06-11,5323,1265,83.17
2015,2015-06-12,5477,770,83.2
2015,2015-06-13,4425,1253,83.36
2015,2015-06-14,5005,805,83.44
2015,2015-06-15,3624,1197,83.71
2015,2015-06-16,4218,700,83.88
2015,2015-06-17,4635,1166,83.97
2015,2015-06-18,4243,693,84.12
2015,2015-06-19,4303,1041,84.25
2015,2015-06-20,4456,806,84.35
2015,2015-06-21,3732,800,84.56
2015,2015-06-22,4961,803,84.57
2015,2015-06-23,4449,810,84.66
2015,2015-06-24,3994,798,84.81
2015,2015-06-25,5210,803,84.78
2015,2015-06-26,4633,835,84.82
2015,2015-06-27,3974,879,84.96
2015,2015-06-28,3845,875,85.12
2015,2015-06-29,4568,771,85.16
2015,2015-06-30,3998,771,85.28
2015,2015-07-01,3463,869,85.48
2015,2015-07-02,3439,882,85.68
2015,2015-07-03,3580,872,85.85
2015,2015-07-04,3860,868,85.95
2015,2015-07-05,4283,859,85.98
2015,2015-07-06,4587,863,85.97
2015,2015-07-07,4581,730,85.96
2015,2015-07-08,4023,728,86.03
2015,2015-07-09,5208,711,85.93
2015,2015-07-10,5341,698,85.82
2015,2015-07-11,5222,687,85.73
2015,2015-07-12,5770,686,85.59
2015,2015-07-13,5652,669,85.46
2015,2015-07-14,5184,676,85.4
2015,2015-07-15,5304,679,85.32
2015,2015-07-16,5339,676,85.24
2015,2015-07-17,5612,691,85.14
2015,2015-07-18,5413,706,85.07
2015,2015-07-19,5850,720,84.95
2015,2015-07-20,5308,711,84.9
2015,2015-07-21,5119,713,84.87
2015,2015-07-22,4806,462,84.89
2015,2015-07-23,4630,465,84.93
2015,2015-07-24,4781,818,84.95
2015,2015-07-25,4445,810,85.01
2015,2015-07-26,4185,810,85.11
2015,2015-07-27,5049,805,85.08
2015,2015-07-28,4849,820,85.08
2015,2015-07-29,4657,839,85.11
2015,2015-07-30,3982,856,85.23
2015,2015-07-31,4149,867,85.32
2015,2015-08-01,4181,864,85.41
2015,2015-08-02,4156,844,85.49
2015,2015-08-03,4190,867,85.56
2015,2015-08-04,4336,835,85.61
2015,2015-08-05,5088,819,85.55
2015,2015-08-06,4746,829,85.53
2015,2015-08-07,5484,842,85.43
2015,2015-08-08,5165,845,85.37
2015,2015-08-09,5014,836,85.33
2015,2015-08-10,4690,841,85.34
2015,2015-08-11,4938,848,85.31
2015,2015-08-12,4973,844,85.29
2015,2015-08-13,4623,838,85.3
2015,2015-08-14,5186,832,85.25
2015,2015-08-15,5066,836,85.21
2015,2015-08-16,4722,866,85.22
2015,2015-08-17,4227,974,85.3
2015,2015-08-18,3672,936,85.47
2015,2015-08-19,2990,1082,85.76
2015,2015-08-20,3954,1081,85.85
2015,2015-08-21,4248,1068,85.9
2015,2015-08-22,4588,1052,85.89
2015,2015-08-23,5011,1037,85.82
2015,2015-08-24,5715,1018,85.68
2015,2015-08-25,5707,1437,85.54
2015,2015-08-26,4781,1962,85.52
2015,2015-08-27,5039,2049,85.47
2015,2015-08-28,3137,4047,85.73
2015,2015-08-29,3268,4131,85.95
2015,2015-08-30,3095,4331,86.19
2015,2015-08-31,2582,4746,86.54
2015,2015-09-01,3394,3681,86.69
2015,2015-09-02,4144,2949,86.7
2015,2015-09-03,4406,2967,86.68
2015,2015-09-04,4256,2964,86.67
2015,2015-09-05,4913,2980,86.58
2015,2015-09-06,4730,2980,86.51
2015,2015-09-07,4691,3002,86.45
2015,2015-09-08,4260,2993,86.46
2015,2015-09-09,3974,2985,86.51
2015,2015-09-10,3978,3005,86.56
2015,2015-09-11,4109,2839,86.59
2015,2015-09-12,4145,2702,86.61
2015,2015-09-13,4053,2697,86.64
2015,2015-09-14,4153,2686,86.65
2015,2015-09-15,4893,2616,86.56
2015,2015-09-16,5488,2503,86.4
2015,2015-09-17,5315,2500,86.27
2015,2015-09-18,4974,2469,86.19
2015,2015-09-19,4990,2423,86.11
2015,2015-09-20,5740,1645,85.94
2015,2015-09-21,5940,1271,85.76
2015,2015-09-22,5990,1282,85.59
2015,2015-09-23,5586,1304,85.47
2015,2015-09-24,5282,1310,85.39
2015,2015-09-25,5145,1313,85.34
2015,2015-09-26,5437,1339,85.25
2015,2015-09-27,5034,1306,85.22
2015,2015-09-28,5103,1315,85.18
2015,2015-09-29,5143,1331,85.13
2015,2015-09-30,5506,1322,85.05
2015,2015-10-01,6437,1332,86.45
2015,2015-10-02,6360,1309,86.2
2015,2015-10-03,5980,1271,86
2015,2015-10-04,6190,1280,85.79
2015,2015-10-05,6261,1296,85.59
2015,2015-10-06,4701,1298,85.58
2015,2015-10-07,4733,1301,85.57
2015,2015-10-08,4762,1315,85.55
2015,2015-10-09,4704,1294,85.55
2015,2015-10-10,4516,1268,85.57
2015,2015-10-11,3958,2040,85.67
2015,2015-10-12,4135,2051,85.74
2015,2015-10-13,3867,2068,85.85
2015,2015-10-14,3645,2081,85.99
2015,2015-10-15,3685,2094,86.12
2015,2015-10-16,4018,2078,86.18
2015,2015-10-17,4277,2062,86.2
